SiteName,SiteCode,Classification,OC,Region,Province,DeviceName,DeviceIP,FormattedDateTimeEvent,MeasureDescription,RawValue,lowerPreAlarmTsh,upperPreAlarmTsh,lowerAlarmTsh,upperAlarmTsh,oid,oidIndex
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:53:55,Mains - Voltage L3,230,0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:54:21,Mains - Voltage L3,"229,3",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:57:36,Mains - Voltage L3,"230,5",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:57:49,Mains - Voltage L3,"230,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:59:46,Mains - Voltage L3,"229,8",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:59:59,Mains - Voltage L3,"229,7",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:58:54,Mains - Voltage L3,"229,8",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:59:20,Mains - Voltage L3,"229,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:55:52,Mains - Voltage L3,231,0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:58:28,Mains - Voltage L3,"230,2",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:58:41,Mains - Voltage L3,"229,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 2:00:25,Mains - Voltage L3,"230,5",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 2:00:38,Mains - Voltage L3,"229,2",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 2:01:04,Mains - Voltage L3,"230,6",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:58:15,Mains - Voltage L3,"229,8",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 2:01:17,Mains - Voltage L3,"229,7",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 2:02:09,Mains - Voltage L3,"230,3",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 2:01:43,Mains - Voltage L3,230,0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 2:01:56,Mains - Voltage L3,"230,1",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:56:05,Mains - Voltage L3,"230,8",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:54:47,Mains - Voltage L3,"230,3",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:55:26,Mains - Voltage L3,"230,5",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:55:39,Mains - Voltage L3,"230,9",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:51:58,Mains - Voltage L3,"230,1",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:50:27,Mains - Voltage L3,"230,2",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:50:40,Mains - Voltage L3,"230,1",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:50:53,Mains - Voltage L3,"229,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:50:14,Mains - Voltage L3,"230,3",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:47:38,Mains - Voltage L3,"229,9",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:48:43,Mains - Voltage L3,230,0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:50:01,Mains - Voltage L3,"230,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:52:24,Mains - Voltage L3,"230,2",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:52:11,Mains - Voltage L3,"229,8",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:52:37,Mains - Voltage L3,"230,3",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:51:32,Mains - Voltage L3,"229,7",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:53:16,Mains - Voltage L3,"229,5",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:51:06,Mains - Voltage L3,"229,9",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:53:29,Mains - Voltage L3,"229,8",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:53:42,Mains - Voltage L3,"230,1",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:55:00,Mains - Voltage L3,"230,6",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:54:34,Mains - Voltage L3,"229,6",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 1:53:03,Mains - Voltage L3,"229,6",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:14:47,Mains - Voltage L3,"229,5",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:15:00,Mains - Voltage L3,230,0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:11:58,Mains - Voltage L3,"229,5",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:15:13,Mains - Voltage L3,"230,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:13:03,Mains - Voltage L3,"230,5",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:16:18,Mains - Voltage L3,"230,5",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:16:31,Mains - Voltage L3,"230,7",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:16:44,Mains - Voltage L3,"230,9",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:12:24,Mains - Voltage L3,"230,1",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:15:26,Mains - Voltage L3,"230,6",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:14:21,Mains - Voltage L3,"229,2",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:14:34,Mains - Voltage L3,"229,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:13:55,Mains - Voltage L3,"229,5",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:17:10,Mains - Voltage L3,"231,1",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:17:23,Mains - Voltage L3,"230,9",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:17:49,Mains - Voltage L3,"230,8",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:18:02,Mains - Voltage L3,"230,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:12:50,Mains - Voltage L3,"230,6",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:10:01,Mains - Voltage L3,"229,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:13:29,Mains - Voltage L3,"229,3",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:13:29,Fuel Level,98,50,100,20,100,1.3.6.1.4.1.41385.1.3.1.1.4,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:13:29,Engine Hours,"1,328,950,106,316",0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.91,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:13:29,Accumalated kW,"48278,6",0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.92,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:13:29,Accumulated kVA,"51856,2",0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.93,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:13:16,Mains - Voltage L3,"229,6",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:19:59,Mains - Voltage L3,"230,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:19:20,Mains - Voltage L3,"230,5",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:15:52,Mains - Voltage L3,"230,8",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:17:36,Mains - Voltage L3,231,0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:21:04,Mains - Voltage L3,"229,9",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:21:30,Mains - Voltage L3,"230,3",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:18:28,Mains - Voltage L3,"230,3",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:18:41,Mains - Voltage L3,"230,2",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:18:15,Mains - Voltage L3,"230,5",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:15:39,Engine Speed,0,0,0,0,1399,1.3.6.1.4.1.41385.1.3.1.1.6,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:56:09,Mains - Voltage L3,"229,3",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:57:53,Mains - Voltage L3,"229,3",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:58:58,Mains - Voltage L3,"228,9",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:59:11,Mains - Voltage L3,"228,7",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:59:24,Mains - Voltage L3,"228,8",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:58:19,Mains - Voltage L3,"229,1",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:58:45,Mains - Voltage L3,"228,7",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:53:46,Mains - Voltage L3,"229,1",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:54:38,Mains - Voltage L3,"229,5",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:56:22,Mains - Voltage L3,"229,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:56:48,Mains - Voltage L3,"229,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:57:14,Mains - Voltage L3,229,0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:57:01,Mains - Voltage L3,"229,9",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:55:17,Mains - Voltage L3,"229,2",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:55:30,Mains - Voltage L3,"229,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:55:43,Mains - Voltage L3,"229,3",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:54:25,Mains - Voltage L3,"229,1",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:57:40,Mains - Voltage L3,"229,1",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:56:35,Mains - Voltage L3,"229,5",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:52:54,Mains - Voltage L3,"228,8",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:50:05,Mains - Voltage L3,"230,6",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:50:44,Mains - Voltage L3,"229,8",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:53:59,Mains - Voltage L3,229,0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:54:12,Mains - Voltage L3,"228,6",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:49:52,Mains - Voltage L3,"230,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:53:33,Mains - Voltage L3,"229,4",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:53:07,Mains - Voltage L3,"228,6",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:53:20,Mains - Voltage L3,"229,6",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:55:56,Mains - Voltage L3,"229,2",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:54:51,Mains - Voltage L3,"229,3",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 3:52:02,Mains - Voltage L3,"229,2",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DSE892 Gen 1,010.128.000.107,2023-10-16 4:12:11,Mains - Voltage L3,"230,2",0,0,206,254,1.3.6.1.4.1.41385.1.3.1.1.26,1
