SiteName,SiteCode,Classification,OC,Region,Province,DeviceName,DeviceIP,EventInDateTime,EventOutDateTime,AlarmDescription,RawValue
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,052,200.00","2,021,070,210,060,100.00",RSG SEC LEFT,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,052,200.00","2,021,070,210,060,100.00",RSG SEC RIGHT,0
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,719,211,700.00","2,021,070,719,212,100.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,717,454,700.00","2,021,070,717,455,200.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,718,484,600.00","2,021,070,718,485,100.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,718,572,800.00","2,021,070,718,592,000.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,719,052,100.00","2,021,070,719,052,600.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,719,211,700.00","2,021,070,719,212,100.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,718,253,600.00","2,021,070,718,254,100.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,718,253,600.00","2,021,070,718,254,100.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,717,524,600.00","2,021,070,717,553,200.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,716,523,800.00","2,021,070,716,560,300.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,717,524,600.00","2,021,070,717,553,200.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,717,384,300.00","2,021,070,717,384,800.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,717,454,700.00","2,021,070,717,455,200.00",eTV - PMT Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,515,400,100.00","2,021,070,515,400,600.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,517,435,800.00","2,021,070,517,464,800.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,518,415,400.00","2,021,070,518,415,900.00",MTC - Continuity Count Error - Priority 1,3
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,310,234,500.00","2,021,070,310,240,400.00",RSGR - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,310,234,500.00","2,021,070,310,240,400.00",SAFM - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,309,024,800.00","2,021,070,309,031,800.00",ALGO - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,309,024,800.00","2,021,070,309,031,800.00",RSGR - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,309,024,800.00","2,021,070,309,031,800.00",SAFM - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,310,234,500.00","2,021,070,310,240,400.00",ALGO - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,310,402,400.00","2,021,070,310,403,300.00",ALGO - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,310,402,400.00","2,021,070,310,403,300.00",RSGR - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,310,402,400.00","2,021,070,310,404,300.00",SAFM - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,311,110,400.00","2,021,070,311,111,400.00",RSGR - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,805,151,200.00","2,021,070,805,151,700.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,803,151,200.00","2,021,070,803,151,700.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,821,151,400.00","2,021,070,821,151,900.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,819,151,400.00","2,021,070,819,151,900.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,817,151,400.00","2,021,070,817,151,900.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,813,151,300.00","2,021,070,813,151,800.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,815,151,400.00","2,021,070,815,151,900.00",FWD Power,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,513,523,300.00","2,021,070,513,523,800.00",TSE2 - Input2 Datarate,"18,74"
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,513,525,300.00","2,021,070,513,540,700.00",FWD Power,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,513,523,300.00","2,021,070,513,523,800.00",TSE1 - Input2 Datarate,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,509,192,400.00","2,021,070,509,211,200.00",FWD Power,"124,35"
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,210,052,200.00","2,021,070,210,052,700.00",TSE1 - Input2 State,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,210,052,200.00","2,021,070,210,083,200.00",TSE1 - Input1 Datarate,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,210,052,700.00","2,021,070,210,082,700.00",TSE2 - Input1 Datarate,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,210,052,200.00","2,021,070,210,052,700.00",TSE1 - Input1 State,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,210,052,200.00","2,021,070,210,052,700.00",TSE1 - Input2 Datarate,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,210,053,600.00","2,021,070,210,054,600.00",TSE2 - Input1 State,3
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,210,052,700.00","2,021,070,210,092,100.00",FWD Power,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,216,215,800.00","2,021,070,216,220,300.00",TSE1 - Input2 State,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,216,215,800.00","2,021,070,216,252,800.00",TSE1 - Input1 Datarate,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,216,220,300.00","2,021,070,216,251,800.00",TSE2 - Input1 Datarate,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,216,215,800.00","2,021,070,216,220,300.00",TSE1 - Freq Source,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,216,220,300.00","2,021,070,216,270,500.00",FWD Power,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,216,215,800.00","2,021,070,216,220,300.00",TSE1 - Input1 State,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,721,151,400.00","2,021,070,721,151,900.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,717,151,400.00","2,021,070,717,151,900.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,811,151,300.00","2,021,070,811,151,800.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,709,151,400.00","2,021,070,709,151,900.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,701,151,400.00","2,021,070,701,151,900.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,623,151,200.00","2,021,070,623,151,700.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,711,151,400.00","2,021,070,711,151,900.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,617,151,400.00","2,021,070,617,151,900.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,119,002,000.00","2,021,070,119,002,500.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,121,002,000.00","2,021,070,121,002,500.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,123,002,200.00","2,021,070,123,002,700.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,317,151,300.00","2,021,070,317,151,800.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,115,002,200.00","2,021,070,115,002,700.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,313,315,200.00","2,021,070,313,454,200.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,315,151,300.00","2,021,070,315,151,800.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,219,002,200.00","2,021,070,219,002,700.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,217,002,200.00","2,021,070,217,002,700.00",FWD Power,0
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,517,461,900.00","2,021,070,517,464,800.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,517,153,100.00","2,021,070,517,153,600.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,517,241,300.00","2,021,070,517,244,700.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,516,580,700.00","2,021,070,516,582,700.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,517,074,300.00","2,021,070,517,115,100.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,517,074,300.00","2,021,070,517,115,100.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,516,582,200.00","2,021,070,516,582,700.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,516,491,100.00","2,021,070,516,511,800.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,517,323,000.00","2,021,070,517,323,500.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,517,153,100.00","2,021,070,517,153,600.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,517,244,200.00","2,021,070,517,244,700.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,517,323,000.00","2,021,070,517,323,500.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,507,533,700.00","2,021,070,507,534,100.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,507,570,100.00","2,021,070,507,570,600.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,508,030,700.00","2,021,070,508,031,200.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,507,215,000.00","2,021,070,507,234,200.00",MTC - DVB T2 MER Value,"30,8"
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,216,215,800.00","2,021,070,216,220,300.00",TSE1 - Input2 Datarate,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,"2,021,070,216,221,300.00","2,021,070,216,222,300.00",TSE2 - Input1 State,3
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - 947 FM Tx,010.128.000.125,"2,021,070,216,205,800.00","2,021,070,216,215,800.00",947 FM Forward Power,"0,3"
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,710,211,300.00","2,021,070,710,283,500.00",Phalaphala Left Audio Status,2
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,710,211,300.00","2,021,070,710,283,500.00",Phalaphala Right Audio Status,2
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,311,053,200.00","2,021,070,311,091,300.00",Munghana lonene Rf Status,2
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,822,000,800.00","2,021,070,822,034,900.00",SAFM Right Audio Status,2
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,300,564,300.00","2,021,070,301,002,400.00",Safm Mpx Status,2
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,300,564,300.00","2,021,070,301,002,400.00",SAFM Right Audio Status,2
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,300,564,300.00","2,021,070,301,002,400.00",SAFM Left Audio Status,2
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - 702 FM & Metro FM Tx,010.128.000.120,"2,021,070,107,371,000.00","2,021,070,107,371,200.00",702 FM Exciter A Deviation,"96,3"
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - 702 FM & Metro FM Tx,010.128.000.120,"2,021,070,108,250,100.00","2,021,070,108,250,200.00",702 FM Exciter A Deviation,"102,7"
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - 702 FM & Metro FM Tx,010.128.000.120,"2,021,070,814,482,900.00","2,021,070,814,483,100.00",702 FM Exciter A Deviation,"93,6"
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - 702 FM & Metro FM Tx,010.128.000.120,"2,021,070,819,382,600.00","2,021,070,819,383,300.00",702 FM Exciter A Deviation,"103,9"
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - 702 FM & Metro FM Tx,010.128.000.120,"2,021,070,823,535,700.00","2,021,070,823,535,800.00",702 FM Exciter A Deviation,"107,4"
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - 702 FM & Metro FM Tx,010.128.000.120,"2,021,070,323,365,500.00","2,021,070,323,365,600.00",702 FM Exciter A Deviation,"90,8"
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,105,002,000.00","2,021,070,105,002,500.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,107,002,000.00","2,021,070,107,002,500.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,215,002,200.00","2,021,070,215,002,700.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,213,002,000.00","2,021,070,213,003,500.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,101,002,200.00","2,021,070,101,002,700.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,113,002,000.00","2,021,070,113,002,500.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,109,002,200.00","2,021,070,109,004,200.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,813,132,700.00","2,021,070,813,133,700.00",LOBO - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,813,132,700.00","2,021,070,813,133,700.00",RSGR - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,813,132,700.00","2,021,070,813,133,700.00",SAFM - Transmitter,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,813,132,700.00","2,021,070,813,133,700.00",SAFM - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,813,133,700.00","2,021,070,813,135,700.00",SABC2 - Exciter A,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,813,132,700.00","2,021,070,813,133,700.00",ALGO - Transmitter,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,813,132,700.00","2,021,070,813,133,700.00",SEDI - Transmitter,0
